person_id,tax_code,first_name,last_name,birth_year,birth_month,birth_day,sex,city,zip,province,region,job,education,marital_status,phone,email,annual_income_k,income_bracket
4853,BRNFNC44S49H501,Francesca,Bruno,1944,11,9,F,Roma,00121,RM,Lazio,Pensionato,Diploma,Coniugato_a,0494013068,francesca.bruno37@gmail.com,17,15k-30k
2711,MRTLRA72T50L219,Laura,Martini,1972,12,10,F,Torino,10122,TO,Piemonte,Dirigente,Laurea_Triennale,Coniugato_a,0928395954,laura.martini94@gmail.com,78,>50k
6060,SPSFRC93S28F205,Federico,Esposito,1993,11,28,M,Milano,20125,MI,Lombardia,Disoccupato,Licenza_Media,Celibe_Nubile,0473537846,federico.esposito1@gmail.com,6,<15k
4193,GRCPLA83T68F839,Paola,Greco,1983,12,28,F,Napoli,80121,NA,Campania,Operaio,Licenza_Media,Coniugato_a,0778824909,paola.greco99@libero.it,35,30k-50k
1333,CLMDNL88P07H501,Daniele,Colombo,1988,9,7,M,Roma,00141,RM,Lazio,Operaio,Licenza_Media,Coniugato_a,0765541547,daniele.colombo99@libero.it,28,15k-30k
6677,GRCCRL95C18L219,Carlo,Greco,1995,3,18,M,Torino,10124,TO,Piemonte,Studente,Diploma,Coniugato_a,0359803172,carlo.greco55@gmail.com,6,<15k
2854,SNTLSE92D67F839,Elisa,Santoro,1992,4,27,F,Napoli,80132,NA,Campania,Dirigente,Laurea_Magistrale,Coniugato_a,0671563389,elisa.santoro17@gmail.com,15,15k-30k
186,VLLMTN58P47F205,Martina,Villa,1958,9,7,F,Milano,20122,MI,Lombardia,Pensionato,Diploma,Coniugato_a,0471748089,martina.villa14@gmail.com,32,30k-50k
1136,MRNGNN63S67H501,Giovanna,Marini,1963,11,27,F,Roma,00121,RM,Lazio,Dirigente,Laurea_Magistrale,Divorziato_a,0323423587,giovanna.marini77@libero.it,32,30k-50k
2058,PLLCST94D56H501,Cristina,Pellegrini,1994,4,16,F,Roma,00121,RM,Lazio,Operaio,Licenza_Media,Celibe_Nubile,0925803853,cristina.pellegrini6@gmail.com,5,<15k
6290,RSSMRA73P13H501,Mario,Rossi,1973,9,13,M,Roma,00100,RM,Lazio,Operaio,Diploma,Coniugato_a,0757497725,mario.rossi89@gmail.com,27,15k-30k
6284,MSSMRA56D21H501,Mario,Messina,1956,4,21,M,Roma,00121,RM,Lazio,Pensionato,Licenza_Media,Vedovo_a,0192177937,mario.messina37@libero.it,29,15k-30k
148,SRRCRL74C22L219,Carlo,Serra,1974,3,22,M,Torino,10122,TO,Piemonte,Operaio,Licenza_Media,Separato_a,0198207885,carlo.serra9@gmail.com,25,15k-30k
4124,PGNMTN79R67H501,Martina,Pagano,1979,10,27,F,Roma,00118,RM,Lazio,Operaio,Licenza_Media,Coniugato_a,0793752454,martina.pagano24@gmail.com,20,15k-30k
4889,PGNLSN65A22F839,Alessandro,Pagano,1965,1,22,M,Napoli,80123,NA,Campania,Pensionato,Laurea_Triennale,Celibe_Nubile,0389527656,alessandro.pagano94@gmail.com,45,30k-50k
6072,GRCSVT48H16H501,Salvatore,Greco,1948,6,16,M,Roma,00136,RM,Lazio,Pensionato,Licenza_Media,Coniugato_a,0286029114,salvatore.greco46@gmail.com,34,30k-50k
3363,CTTMHL63M61F839,Michela,Cattaneo,1963,8,21,F,Napoli,80121,NA,Campania,Operaio,Diploma,Coniugato_a,0283562722,michela.cattaneo97@gmail.com,19,15k-30k
4788,CPPLCU95D05H501,Luca,Coppola,1995,4,5,M,Roma,00136,RM,Lazio,Dirigente,Laurea_Magistrale,Coniugato_a,0361165397,luca.coppola80@libero.it,38,30k-50k
2866,GRDCLD07E06F839,Claudio,Giordano,2007,5,6,M,Napoli,80121,NA,Campania,Studente,Laurea_Triennale,Celibe_Nubile,0498562684,claudio.giordano78@libero.it,10,<15k
3776,CTTRCR56D14L219,Riccardo,Cattaneo,1956,4,14,M,Torino,10123,TO,Piemonte,Pensionato,Diploma,Vedovo_a,0728744742,riccardo.cattaneo58@libero.it,36,30k-50k
1386,SRTGPP65M21F205,Giuseppe,Sartori,1965,8,21,M,Milano,20122,MI,Lombardia,Operaio,Licenza_Media,Separato_a,0519726488,giuseppe.sartori95@libero.it,16,15k-30k
7083,DLCMNC95P59L219,Monica,De Luca,1995,9,19,F,Torino,10122,TO,Piemonte,Studente,Diploma,Coniugato_a,0265718625,monica.deluca69@libero.it,11,<15k
6204,NPLCCT61A62F205,Concetta,Napolitano,1961,1,22,F,Milano,20121,MI,Lombardia,Dirigente,Diploma,Coniugato_a,0574345909,concetta.napolitano82@libero.it,92,>50k
5695,MRTSRG77C22H703,Sergio,Martini,1977,3,22,M,Salerno,84122,SA,Campania,Disoccupato,Diploma,Coniugato_a,0599070307,sergio.martini61@gmail.com,11,<15k
3629,MRTLNZ97C23F205,Lorenzo,Martini,1997,3,23,M,Milano,20125,MI,Lombardia,Operaio,Licenza_Media,Coniugato_a,0531155294,lorenzo.martini14@libero.it,23,15k-30k
6750,RSSGRG71T15F839,Giorgio,Rossi,1971,12,15,M,Napoli,80131,NA,Campania,Disoccupato,Diploma,Separato_a,0199571486,giorgio.rossi35@gmail.com,11,<15k
4797,MSSFRC03E01F205,Federico,Messina,2003,5,1,M,Milano,20125,MI,Lombardia,Studente,Laurea_Triennale,Coniugato_a,0621283711,federico.messina29@gmail.com,10,<15k
3028,CPPFBA58P26F205,Fabio,Coppola,1958,9,26,M,Milano,20125,MI,Lombardia,Pensionato,Licenza_Media,Vedovo_a,0267400865,fabio.coppola19@libero.it,22,15k-30k
2969,FRRGLC54M23H703,Gianluca,Ferrara,1954,8,23,M,Salerno,84122,SA,Campania,Pensionato,Licenza_Media,Coniugato_a,0848600764,gianluca.ferrara55@libero.it,93,>50k
6525,RLNMRA02P13L219,Mario,Orlando,2002,9,13,M,Torino,10121,TO,Piemonte,Operaio,Diploma,Celibe_Nubile,0987054293,mario.orlando5@gmail.com,19,15k-30k
1708,VTLLNE92T44F839,Elena,Vitale,1992,12,4,F,Napoli,80122,NA,Campania,Dirigente,Laurea_Triennale,Celibe_Nubile,0786762463,elena.vitale41@gmail.com,93,>50k
2953,BNCCST79D65F205,Cristina,Bianchi,1979,4,25,F,Milano,20123,MI,Lombardia,Operaio,Licenza_Media,Coniugato_a,0461203010,cristina.bianchi61@gmail.com,17,15k-30k
454,RSSCML84D51H501,Carmela,Russo,1984,4,11,F,Roma,00141,RM,Lazio,Operaio,Licenza_Media,Separato_a,0947082477,carmela.russo40@gmail.com,33,30k-50k
6272,GRCFPP69R28L219,Filippo,Greco,1969,10,28,M,Torino,10123,TO,Piemonte,Operaio,Diploma,Coniugato_a,0603562530,filippo.greco42@gmail.com,32,30k-50k
609,LMBNGL72R25F205,Angelo,Lombardi,1972,10,25,M,Milano,20124,MI,Lombardia,Disoccupato,Licenza_Media,Coniugato_a,0611712675,angelo.lombardi34@libero.it,12,<15k
4263,VTLLRA62T45H501,Laura,Vitale,1962,12,5,F,Roma,00136,RM,Lazio,Pensionato,Licenza_Media,Coniugato_a,0514156441,laura.vitale79@gmail.com,35,30k-50k
4826,MRNSRA37R42F205,Sara,Marini,1937,10,2,F,Milano,20124,MI,Lombardia,Pensionato,Licenza_Media,Vedovo_a,0965594826,sara.marini42@gmail.com,30,30k-50k
6361,BNCLSE83A62H501,Elisa,Bianchi,1983,1,22,F,Roma,00100,RM,Lazio,Operaio,Diploma,Divorziato_a,0281651448,elisa.bianchi47@gmail.com,26,15k-30k
2074,FNTSFO74C56F839,Sofia,Fontana,1974,3,16,F,Napoli,80132,NA,Campania,Dirigente,Laurea_Magistrale,Coniugato_a,0641759197,sofia.fontana22@gmail.com,30,30k-50k
4052,CNTLRI94E65F839,Ilaria,Conti,1994,5,25,F,Napoli,80121,NA,Campania,Studente,Diploma,Coniugato_a,0236139873,ilaria.conti78@libero.it,9,<15k
6096,LNECHR99P52F205,Chiara,Leone,1999,9,12,F,Milano,20123,MI,Lombardia,Studente,Laurea_Magistrale,Coniugato_a,0838678528,chiara.leone62@gmail.com,19,15k-30k
1622,SRTMTN07M56F839,Martina,Sartori,2007,8,16,F,Napoli,80132,NA,Campania,Studente,Laurea_Magistrale,Celibe_Nubile,0973638153,martina.sartori67@libero.it,14,<15k
4683,RSSBRC93T44F839,Beatrice,Russo,1993,12,4,F,Napoli,80131,NA,Campania,Disoccupato,Licenza_Media,Separato_a,0752896552,beatrice.russo41@libero.it,11,<15k
5497,CRSRCR03R15H501,Riccardo,Caruso,2003,10,15,M,Roma,00136,RM,Lazio,Operaio,Diploma,Celibe_Nubile,0226728804,riccardo.caruso76@libero.it,27,15k-30k
5796,MRNSVT78C19F839,Salvatore,Marino,1978,3,19,M,Napoli,80121,NA,Campania,Dirigente,Laurea_Magistrale,Coniugato_a,0215008055,salvatore.marino2@libero.it,42,30k-50k
6575,MTALCU02M06H703,Luca,Amato,2002,8,6,M,Salerno,84121,SA,Campania,Studente,Diploma,Celibe_Nubile,0976191987,luca.amato95@libero.it,24,15k-30k
40,SLVMTT64P03F839,Matteo,Silvestri,1964,9,3,M,Napoli,80123,NA,Campania,Pensionato,Laurea_Triennale,Coniugato_a,0357499172,matteo.silvestri60@libero.it,17,15k-30k
5475,FNTCRL08D10F205,Carlo,Fontana,2008,4,10,M,Milano,20123,MI,Lombardia,Studente,Laurea_Triennale,Celibe_Nubile,0275288898,carlo.fontana61@gmail.com,27,15k-30k
2089,MRNFNC52D23H501,Francesco,Marino,1952,4,23,M,Roma,00118,RM,Lazio,Pensionato,Laurea_Triennale,Coniugato_a,0508208206,francesco.marino39@gmail.com,19,15k-30k
3924,CSTBRN95E19H501,Bruno,Costa,1995,5,19,M,Roma,00100,RM,Lazio,Dirigente,Laurea_Magistrale,Coniugato_a,0943241515,bruno.costa15@libero.it,46,30k-50k
2175,MSSVNT63B54F839,Valentina,Messina,1963,2,14,F,Napoli,80123,NA,Campania,Disoccupato,Diploma,Divorziato_a,0167775721,valentina.messina90@libero.it,7,<15k
74,SRTLRT76P08H501,Alberto,Sartori,1976,9,8,M,Roma,00118,RM,Lazio,Disoccupato,Diploma,Celibe_Nubile,0242800353,alberto.sartori53@gmail.com,10,<15k
7006,SNTRRT66P25L219,Roberto,Santoro,1966,9,25,M,Torino,10121,TO,Piemonte,Pensionato,Diploma,Coniugato_a,0193003253,roberto.santoro84@gmail.com,23,15k-30k
7398,CNTCHR95M51F839,Chiara,Conti,1995,8,11,F,Napoli,80123,NA,Campania,Studente,Laurea_Magistrale,Coniugato_a,0677890135,chiara.conti93@gmail.com,8,<15k
2657,RSSSRA65T65H703,Sara,Rossi,1965,12,25,F,Salerno,84121,SA,Campania,Disoccupato,Diploma,Separato_a,0229314030,sara.rossi18@gmail.com,17,15k-30k
3180,CSTMRA43S49F205,Maria,Costa,1943,11,9,F,Milano,20123,MI,Lombardia,Pensionato,Licenza_Media,Coniugato_a,0439137783,maria.costa59@libero.it,38,30k-50k
2076,LNGNGL03C19F205,Angelo,Longo,2003,3,19,M,Milano,20125,MI,Lombardia,Studente,Laurea_Triennale,Celibe_Nubile,0862123960,angelo.longo55@gmail.com,5,<15k
441,FBBCRL53P15L219,Carlo,Fabbri,1953,9,15,M,Torino,10123,TO,Piemonte,Pensionato,Laurea_Triennale,Vedovo_a,0624683453,carlo.fabbri1@gmail.com,29,15k-30k
2051,SNTCLD77T26F205,Claudio,Santoro,1977,12,26,M,Milano,20121,MI,Lombardia,Operaio,Diploma,Coniugato_a,0736188268,claudio.santoro63@libero.it,27,15k-30k
2541,VLLNGL62M10H501,Angelo,Villa,1962,8,10,M,Roma,00100,RM,Lazio,Pensionato,Diploma,Coniugato_a,0562799387,angelo.villa48@gmail.com,16,15k-30k
1301,CRSNGL03R61L219,Angela,Caruso,2003,10,21,F,Torino,10122,TO,Piemonte,Operaio,Licenza_Media,Celibe_Nubile,0836048936,angela.caruso95@gmail.com,29,15k-30k
6897,SPSTRS08B66F839,Teresa,Esposito,2008,2,26,F,Napoli,80131,NA,Campania,Studente,Laurea_Triennale,Celibe_Nubile,0432130992,teresa.esposito75@libero.it,7,<15k
3430,MRTSMN53L23L219,Simone,Martini,1953,7,23,M,Torino,10123,TO,Piemonte,Pensionato,Laurea_Triennale,Vedovo_a,0641452379,simone.martini45@gmail.com,18,15k-30k
1304,RLNLRI62D62H501,Ilaria,Orlando,1962,4,22,F,Roma,00121,RM,Lazio,Disoccupato,Diploma,Coniugato_a,0983253971,ilaria.orlando96@libero.it,8,<15k
236,CNTMTN96R59L219,Martina,Conti,1996,10,19,F,Torino,10122,TO,Piemonte,Operaio,Licenza_Media,Celibe_Nubile,0618914667,martina.conti84@gmail.com,33,30k-50k
6252,BNCBRC02A45F839,Beatrice,Bianchi,2002,1,5,F,Napoli,80123,NA,Campania,Disoccupato,Licenza_Media,Celibe_Nubile,0603059783,beatrice.bianchi10@gmail.com,18,15k-30k
2599,FRRLRT03S28F205,Alberto,Ferrari,2003,11,28,M,Milano,20125,MI,Lombardia,Studente,Laurea_Triennale,Celibe_Nubile,0276187531,alberto.ferrari82@libero.it,10,<15k
4616,PGNGNN04L53H703,Giovanna,Pagano,2004,7,13,F,Salerno,84123,SA,Campania,Studente,Diploma,Celibe_Nubile,0702380811,giovanna.pagano76@libero.it,6,<15k
2573,CLMFNC37H06F839,Francesco,Colombo,1937,6,6,M,Napoli,80132,NA,Campania,Pensionato,Diploma,Vedovo_a,0842402147,francesco.colombo33@libero.it,48,30k-50k
3280,RMNLSN02C01L219,Alessandro,Romano,2002,3,1,M,Torino,10123,TO,Piemonte,Operaio,Licenza_Media,Celibe_Nubile,0919719102,alessandro.romano36@libero.it,19,15k-30k
3186,FRRGLI90E56H501,Giulia,Ferrara,1990,5,16,F,Roma,00118,RM,Lazio,Dirigente,Laurea_Magistrale,Coniugato_a,0962158576,giulia.ferrara90@gmail.com,97,>50k
3953,MRNMTN76S53L219,Martina,Marini,1976,11,13,F,Torino,10125,TO,Piemonte,Disoccupato,Diploma,Coniugato_a,0233223938,martina.marini58@libero.it,7,<15k
2768,GLLSRG65R24F205,Sergio,Gallo,1965,10,24,M,Milano,20122,MI,Lombardia,Operaio,Licenza_Media,Coniugato_a,0117507801,sergio.gallo38@libero.it,30,30k-50k
4831,LNGPLA94E66H501,Paola,Longo,1994,5,26,F,Roma,00136,RM,Lazio,Studente,Laurea_Triennale,Separato_a,0764652834,paola.longo15@gmail.com,14,<15k
4223,NPLRCR86L08F839,Riccardo,Napolitano,1986,7,8,M,Napoli,80123,NA,Campania,Operaio,Licenza_Media,Coniugato_a,0584094967,riccardo.napolitano20@libero.it,42,30k-50k
2106,FRRFNC06H17F839,Francesco,Ferrara,2006,6,17,M,Napoli,80123,NA,Campania,Disoccupato,Licenza_Media,Celibe_Nubile,0581304821,francesco.ferrara45@libero.it,9,<15k
2679,RSSVNT85M63F205,Valentina,Rossi,1985,8,23,F,Milano,20124,MI,Lombardia,Operaio,Diploma,Divorziato_a,0287742849,valentina.rossi27@libero.it,27,15k-30k
2761,MRTCRL94T10H501,Carlo,Moretti,1994,12,10,M,Roma,00118,RM,Lazio,Disoccupato,Licenza_Media,Coniugato_a,0862820953,carlo.moretti10@gmail.com,5,<15k
4688,MTAPLA04A52F839,Paola,Amato,2004,1,12,F,Napoli,80132,NA,Campania,Studente,Diploma,Celibe_Nubile,0347106669,paola.amato89@libero.it,12,<15k
5399,DLCNDR05P11L219,Andrea,De Luca,2005,9,11,M,Torino,10124,TO,Piemonte,Disoccupato,Licenza_Media,Celibe_Nubile,0385771517,andrea.deluca72@libero.it,12,<15k
1387,CRSLCU63B07H703,Luca,Caruso,1963,2,7,M,Salerno,84125,SA,Campania,Pensionato,Licenza_Media,Coniugato_a,0956638010,luca.caruso39@gmail.com,19,15k-30k
7037,CSTCLD61D16H501,Claudio,Costa,1961,4,16,M,Roma,00100,RM,Lazio,Dirigente,Laurea_Magistrale,Vedovo_a,0873858989,claudio.costa5@libero.it,116,>50k
6787,RSSCML63D52F839,Carmela,Rossi,1963,4,12,F,Napoli,80131,NA,Campania,Disoccupato,Licenza_Media,Coniugato_a,0395106276,carmela.rossi85@libero.it,11,<15k
6029,PLMNCL40T10F205,Nicola,Palumbo,1940,12,10,M,Milano,20124,MI,Lombardia,Pensionato,Licenza_Media,Coniugato_a,0445575340,nicola.palumbo27@libero.it,36,30k-50k
6458,MRNMSM86P23F839,Massimo,Marini,1986,9,23,M,Napoli,80121,NA,Campania,Disoccupato,Licenza_Media,Coniugato_a,0684349236,massimo.marini60@gmail.com,14,<15k
7235,BNCCST37C55F205,Cristina,Bianchi,1937,3,15,F,Milano,20122,MI,Lombardia,Pensionato,Licenza_Media,Vedovo_a,0985400512,cristina.bianchi74@libero.it,43,30k-50k
5000,FBBPTR82D19H501,Pietro,Fabbri,1982,4,19,M,Roma,00100,RM,Lazio,Dirigente,Laurea_Magistrale,Coniugato_a,0221810951,pietro.fabbri43@gmail.com,50,>50k
5853,MRTRRT49R15F205,Roberto,Martinelli,1949,10,15,M,Milano,20125,MI,Lombardia,Pensionato,Laurea_Triennale,Coniugato_a,0705816989,roberto.martinelli53@libero.it,27,15k-30k
1279,FRRGPP66M08F839,Giuseppe,Ferrari,1966,8,8,M,Napoli,80123,NA,Campania,Pensionato,Licenza_Media,Separato_a,0848720353,giuseppe.ferrari91@libero.it,103,>50k
7188,SPSGNN04P45L219,Giovanna,Esposito,2004,9,5,F,Torino,10125,TO,Piemonte,Studente,Diploma,Celibe_Nubile,0654671923,giovanna.esposito56@gmail.com,5,<15k
7346,PLLPLA63C60F205,Paola,Pellegrini,1963,3,20,F,Milano,20122,MI,Lombardia,Dirigente,Laurea_Magistrale,Coniugato_a,0263606381,paola.pellegrini39@gmail.com,66,>50k
1555,SNTMRC61T16F839,Marco,Santoro,1961,12,16,M,Napoli,80131,NA,Campania,Pensionato,Licenza_Media,Divorziato_a,0814607071,marco.santoro28@gmail.com,84,>50k
6782,CPPPRZ04P67F839,Patrizia,Coppola,2004,9,27,F,Napoli,80123,NA,Campania,Studente,Diploma,Celibe_Nubile,0573922307,patrizia.coppola97@gmail.com,6,<15k
3190,DLCMRA94D19H501,Mario,De Luca,1994,4,19,M,Roma,00141,RM,Lazio,Studente,Laurea_Triennale,Celibe_Nubile,0533527411,mario.deluca56@gmail.com,15,15k-30k
4566,SPSSRG60P15H501,Sergio,Esposito,1960,9,15,M,Roma,00121,RM,Lazio,Pensionato,Licenza_Media,Vedovo_a,0658010073,sergio.esposito9@gmail.com,18,15k-30k
4802,BNCFRC65H22H501,Federico,Bianchi,1965,6,22,M,Roma,00141,RM,Lazio,Operaio,Licenza_Media,Separato_a,0559173128,federico.bianchi58@libero.it,18,15k-30k
7032,BRBNGL84E05H501,Angelo,Barbieri,1984,5,5,M,Roma,00118,RM,Lazio,Operaio,Licenza_Media,Divorziato_a,0219933910,angelo.barbieri8@gmail.com,27,15k-30k
4841,MRNMRA51T06F839,Mario,Marini,1951,12,6,M,Napoli,80121,NA,Campania,Pensionato,Licenza_Media,Coniugato_a,0916350919,mario.marini15@gmail.com,21,15k-30k
3594,MSSFRC77T65H501,Federica,Messina,1977,12,25,F,Roma,00118,RM,Lazio,Operaio,Licenza_Media,Coniugato_a,0391551834,federica.messina12@gmail.com,8,<15k
1920,VLLCML99E41H501,Carmela,Villa,1999,5,1,F,Roma,00141,RM,Lazio,Studente,Diploma,Coniugato_a,0374413350,carmela.villa33@libero.it,12,<15k
513,DLCLSN93T07F839,Alessandro,De Luca,1993,12,7,M,Napoli,80131,NA,Campania,Operaio,Licenza_Media,Coniugato_a,0481871235,alessandro.deluca67@libero.it,27,15k-30k
4177,GLLGNN72M41F839,Giovanna,Gallo,1972,8,1,F,Napoli,80131,NA,Campania,Dirigente,Diploma,Coniugato_a,0677953053,giovanna.gallo36@libero.it,104,>50k
1308,MSSSRN04B44F205,Serena,Messina,2004,2,4,F,Milano,20123,MI,Lombardia,Operaio,Licenza_Media,Celibe_Nubile,0243845547,serena.messina1@libero.it,17,15k-30k
5667,RMNSRG68B23F839,Sergio,Romano,1968,2,23,M,Napoli,80123,NA,Campania,Pensionato,Licenza_Media,Celibe_Nubile,0346683863,sergio.romano73@gmail.com,19,15k-30k
914,VLLLSE49P50F205,Elisa,Villa,1949,9,10,F,Milano,20122,MI,Lombardia,Pensionato,Licenza_Media,Coniugato_a,0892414452,elisa.villa15@libero.it,20,15k-30k
3452,RSSNCL46M13F839,Nicola,Rossi,1946,8,13,M,Napoli,80132,NA,Campania,Pensionato,Diploma,Coniugato_a,0568480843,nicola.rossi56@libero.it,16,15k-30k
3695,VTLSVT71S24F205,Salvatore,Vitale,1971,11,24,M,Milano,20121,MI,Lombardia,Operaio,Licenza_Media,Coniugato_a,0114484645,salvatore.vitale29@gmail.com,37,30k-50k
4242,PGNFRC75T15F205,Federico,Pagano,1975,12,15,M,Milano,20122,MI,Lombardia,Operaio,Licenza_Media,Coniugato_a,0655594371,federico.pagano20@libero.it,6,<15k
3156,PLLLSN86D54F205,Alessandra,Pellegrini,1986,4,14,F,Milano,20124,MI,Lombardia,Dirigente,Laurea_Triennale,Separato_a,0959244782,alessandra.pellegrini74@libero.it,64,>50k
2198,CPPNGL05E55F839,Angela,Coppola,2005,5,15,F,Napoli,80121,NA,Campania,Studente,Diploma,Coniugato_a,0612804840,angela.coppola80@gmail.com,8,<15k
774,BRBMTT79A18F205,Matteo,Barbieri,1979,1,18,M,Milano,20121,MI,Lombardia,Disoccupato,Licenza_Media,Separato_a,0396325335,matteo.barbieri94@gmail.com,11,<15k
4425,BRNLRA62A66F839,Laura,Bruno,1962,1,26,F,Napoli,80123,NA,Campania,Pensionato,Diploma,Coniugato_a,0488778352,laura.bruno50@gmail.com,15,15k-30k
943,SRRRSO90B54F839,Rosa,Serra,1990,2,14,F,Napoli,80132,NA,Campania,Operaio,Licenza_Media,Coniugato_a,0191504001,rosa.serra10@libero.it,22,15k-30k
822,SRTLRT79D07H501,Alberto,Sartori,1979,4,7,M,Roma,00100,RM,Lazio,Dirigente,Diploma,Coniugato_a,0742602261,alberto.sartori1@gmail.com,40,30k-50k
5005,LNELRI50T48F839,Ilaria,Leone,1950,12,8,F,Napoli,80122,NA,Campania,Pensionato,Licenza_Media,Divorziato_a,0224046005,ilaria.leone44@libero.it,38,30k-50k
4277,PLMLRA69T66H703,Laura,Palumbo,1969,12,26,F,Salerno,84123,SA,Campania,Pensionato,Diploma,Celibe_Nubile,0282105688,laura.palumbo93@libero.it,20,15k-30k
164,CSTNGL99E04F839,Angelo,Costa,1999,5,4,M,Napoli,80132,NA,Campania,Studente,Laurea_Triennale,Separato_a,0171968007,angelo.costa40@gmail.com,10,<15k
5619,FRRGNN57E52F205,Giovanna,Ferrari,1957,5,12,F,Milano,20125,MI,Lombardia,Pensionato,Laurea_Triennale,Vedovo_a,0232134703,giovanna.ferrari21@gmail.com,39,30k-50k
4547,PLMNGL97R57L219,Angela,Palumbo,1997,10,17,F,Torino,10125,TO,Piemonte,Studente,Laurea_Magistrale,Coniugato_a,0374740799,angela.palumbo35@libero.it,14,<15k
3983,RSSCST64T65H501,Cristina,Rossi,1964,12,25,F,Roma,00136,RM,Lazio,Operaio,Diploma,Coniugato_a,0312246445,cristina.rossi69@gmail.com,25,15k-30k
2538,GLLSMN03L28H501,Simone,Gallo,2003,7,28,M,Roma,00118,RM,Lazio,Operaio,Licenza_Media,Celibe_Nubile,0414798541,simone.gallo7@gmail.com,24,15k-30k
7149,MRNFNC02R41F839,Francesca,Marino,2002,10,1,F,Napoli,80123,NA,Campania,Studente,Laurea_Triennale,Celibe_Nubile,0982030827,francesca.marino19@gmail.com,7,<15k
1311,MRNCML71C60H703,Carmela,Marino,1971,3,20,F,Salerno,84122,SA,Campania,Disoccupato,Diploma,Coniugato_a,0763595810,carmela.marino21@libero.it,9,<15k
5207,PLMGPP91H15H703,Giuseppe,Palumbo,1991,6,15,M,Salerno,84125,SA,Campania,Operaio,Licenza_Media,Celibe_Nubile,0904892619,giuseppe.palumbo58@gmail.com,41,30k-50k
6820,MRTNNA61D63L219,Anna,Moretti,1961,4,23,F,Torino,10124,TO,Piemonte,Operaio,Laurea_Triennale,Coniugato_a,0409654515,anna.moretti91@gmail.com,14,<15k
5383,CNTPTR97E07F205,Pietro,Conti,1997,5,7,M,Milano,20123,MI,Lombardia,Studente,Diploma,Coniugato_a,0269763271,pietro.conti78@libero.it,13,<15k
6508,FNTRRT82H24F205,Roberto,Fontana,1982,6,24,M,Milano,20125,MI,Lombardia,Operaio,Licenza_Media,Coniugato_a,0208086793,roberto.fontana59@gmail.com,9,<15k
6957,RLNFRC40S59F839,Federica,Orlando,1940,11,19,F,Napoli,80121,NA,Campania,Pensionato,Diploma,Coniugato_a,0235820627,federica.orlando72@libero.it,19,15k-30k
3300,GRCSRG70E15F205,Sergio,Greco,1970,5,15,M,Milano,20123,MI,Lombardia,Pensionato,Diploma,Divorziato_a,0819397219,sergio.greco18@libero.it,80,>50k
3310,RCCTRS02D59H703,Teresa,Ricci,2002,4,19,F,Salerno,84121,SA,Campania,Studente,Diploma,Celibe_Nubile,0422762250,teresa.ricci84@libero.it,11,<15k
327,LNEFBA37L16L219,Fabio,Leone,1937,7,16,M,Torino,10122,TO,Piemonte,Pensionato,Laurea_Triennale,Coniugato_a,0976566969,fabio.leone10@gmail.com,28,15k-30k
5886,PLMGNN02M51H703,Giovanna,Palumbo,2002,8,11,F,Salerno,84124,SA,Campania,Studente,Diploma,Celibe_Nubile,0313248907,giovanna.palumbo21@libero.it,6,<15k
2490,PLLLNZ98P46H501,Lorenza,Pellegrini,1998,9,6,F,Roma,00141,RM,Lazio,Studente,Laurea_Triennale,Celibe_Nubile,0446176746,lorenza.pellegrini72@gmail.com,25,15k-30k
5954,SPSRRT66D26F839,Roberto,Esposito,1966,4,26,M,Napoli,80122,NA,Campania,Dirigente,Laurea_Triennale,Coniugato_a,0427224391,roberto.esposito78@gmail.com,60,>50k
7025,MRTCML96E47H501,Carmela,Martini,1996,5,7,F,Roma,00118,RM,Lazio,Studente,Diploma,Coniugato_a,0174938067,carmela.martini30@gmail.com,7,<15k
4408,MRTNRC94E17F205,Enrico,Martinelli,1994,5,17,M,Milano,20123,MI,Lombardia,Studente,Laurea_Triennale,Coniugato_a,0726587280,enrico.martinelli56@gmail.com,14,<15k
832,CRSRCR94S27F205,Riccardo,Caruso,1994,11,27,M,Milano,20122,MI,Lombardia,Studente,Laurea_Triennale,Coniugato_a,0811656892,riccardo.caruso26@libero.it,11,<15k
3079,DLCGPP78R25H501,Giuseppe,De Luca,1978,10,25,M,Roma,00141,RM,Lazio,Dirigente,Laurea_Magistrale,Celibe_Nubile,0927620320,giuseppe.deluca10@gmail.com,62,>50k
3462,MRNNDR89B11L219,Andrea,Marino,1989,2,11,M,Torino,10123,TO,Piemonte,Dirigente,Laurea_Magistrale,Celibe_Nubile,0401682140,andrea.marino67@libero.it,36,30k-50k
5297,MRTFPP66E26F205,Filippo,Moretti,1966,5,26,M,Milano,20124,MI,Lombardia,Dirigente,Laurea_Magistrale,Coniugato_a,0737570645,filippo.moretti76@gmail.com,38,30k-50k
6576,BRNSFO04M44H501,Sofia,Bruno,2004,8,4,F,Roma,00121,RM,Lazio,Operaio,Licenza_Media,Celibe_Nubile,0107501523,sofia.bruno73@libero.it,29,15k-30k
54,PGNPRZ87M47F839,Patrizia,Pagano,1987,8,7,F,Napoli,80122,NA,Campania,Operaio,Licenza_Media,Coniugato_a,0313779883,patrizia.pagano84@libero.it,17,15k-30k
4064,RSSLSN96B55H501,Alessandra,Russo,1996,2,15,F,Roma,00141,RM,Lazio,Operaio,Laurea_Triennale,Coniugato_a,0809218826,alessandra.russo42@libero.it,46,30k-50k
